125	49786	Male	China	false
77	21346	Female	Brazil	true
52	43960	Female	Philippines	false
138	26727	Male	Colombia	true
131	37105	Male	Indonesia	true
147	25818	Male	Peru	false
103	44972	Male	China	false
54	35370	Female	Sweden	true
150	49010	Male	China	false
50	34198	Female	Brazil	true
81	42008	Male	Czech Republic	true
48	30625	Male	Russia	false
64	30823	Male	Macedonia	false
20	46952	Male	France	true
67	20212	Male	Spain	true
63	37349	Male	Poland	false
91	22813	Female	United States	false
65	26100	Male	Poland	false
109	47841	Male	France	false
31	30965	Male	Philippines	true
78	31210	Male	China	false
37	31355	Male	Greece	false
146	33955	Female	Indonesia	true
73	42004	Female	Russia	true
36	29600	Male	Mongolia	false
35	31050	Male	Russia	true
134	30582	Female	Brazil	true
65	27102	Female	Belarus	false
101	29299	Male	Poland	true
131	41582	Female	Philippines	true
40	23990	Male	South Africa	true
144	31369	Male	Indonesia	true
117	41690	Male	Sweden	true
31	30427	Female	Thailand	false
86	39485	Male	Slovenia	true
88	40105	Female	Belarus	false
